14585A Exported Waveform
Sampling Period:0.00012288
Date:Tue Jul 18 10:35:07 2023
Time,Active Instrument A Channel 1 Voltage Avg,Active Instrument A Channel 1 Current Avg,Active Instrument A Channel 1 Power Avg,Active Instrument A Channel 2 Current Avg,Active Instrument A Channel 3 Voltage Avg,Active Instrument A Channel 3 Current Avg,Active Instrument A Channel 3 Power Avg
0.83755008,1.80020225048065,2.09174286283087E-05,3.76556020909497E-05,2.53055873145058E-06,1.80038619041443,1.94214917428326E-05,3.49661855310436E-05
0.83767296,1.80001091957092,2.10146736208117E-05,3.782664198868E-05,1.28825195133686E-06,1.80020332336426,2.11181286431383E-05,3.80169253666116E-05
0.83779584,1.79962813854218,2.10844445973635E-05,3.79441597829489E-05,1.63586810231209E-06,1.80039405822754,1.98232792172348E-05,3.5689714117295E-05
0.83791872,1.80026614665985,2.09908466786146E-05,3.77891106652373E-05,9.17896045393718E-07,1.8000602722168,1.84392556548119E-05,3.31917715534757E-05
0.8380416,1.80013847351074,2.10308935493231E-05,3.78585206104454E-05,1.85961835086346E-06,1.80052125453949,1.84391792572569E-05,3.32001341689547E-05
0.83816448,1.79994714260101,2.10184771276545E-05,3.78321478477464E-05,9.87590055956389E-07,1.8003146648407,2.10734251595568E-05,3.7938796353173E-05
0.83828736,1.80013847351074,2.0948162273271E-05,3.77095928574614E-05,2.5224096589227E-06,1.80058479309082,1.99126861843979E-05,3.58544799332165E-05
0.83841024,1.80026614665985,2.10828147828579E-05,3.79546777298789E-05,2.31751869250729E-06,1.80036234855652,1.86625402420759E-05,3.35993347802543E-05
0.83853312,1.80001091957092,2.09844056371367E-05,3.77721592875516E-05,1.37796939725376E-06,1.80047357082367,2.18324530578684E-05,3.93087547169405E-05
0.838656,1.80020225048065,2.10530906770146E-05,3.78998212163348E-05,1.77044421434402E-06,1.80028283596039,1.70552339113783E-05,3.07042448739439E-05
0.83877888,1.79975581169128,2.09470745176077E-05,3.76996191009948E-05,-2.92047246830407E-07,1.80057692527771,2.15199161175406E-05,3.87482643951554E-05
0.83890176,1.80084025859833,2.09979880310129E-05,3.78140221958139E-05,2.26505426326185E-06,1.8005450963974,1.76802277565002E-05,3.18340473901557E-05
0.83902464,1.80039381980896,2.10487451113295E-05,3.78960306131717E-05,1.16648152470589E-06,1.80005240440369,2.07162629521918E-05,3.72903589373518E-05
0.83914752,1.80020225048065,2.10989583138144E-05,3.79823922393261E-05,2.00234353542328E-06,1.80052924156189,2.17878259718418E-05,3.92296177723628E-05
0.8392704,1.80020225048065,2.09411773539614E-05,3.76983546003158E-05,8.15683392829669E-07,1.80041003227234,2.25468538701534E-05,4.05935819040026E-05
0.83939328,1.80001091957092,2.09373738471186E-05,3.76875015519521E-05,1.35414302349091E-06,1.79994904994965,1.99573114514351E-05,3.59221437865598E-05
0.83951616,1.7998194694519,2.10984926525271E-05,3.79734778521061E-05,2.18938430407434E-06,1.80035436153412,1.96000728465151E-05,3.52870766356099E-05
0.83963904,1.7998194694519,2.09768768399954E-05,3.77545913449184E-05,2.54895235229924E-06,1.80034637451172,1.90642513189232E-05,3.43222557448036E-05
0.83976192,1.80001091957092,2.09994614124298E-05,3.77992598474819E-05,1.7266720533371E-06,1.80039405822754,1.82159710675478E-05,3.27959260748578E-05
0.8398848,1.80039381980896,2.10476573556662E-05,3.7894072224598E-05,1.36229209601879E-06,1.80037021636963,2.03591007448267E-05,3.66539186130548E-05
0.84000768,1.79994714260101,2.09368299692869E-05,3.76851872783412E-05,2.5836442318905E-07,1.80058479309082,1.60729214258026E-05,2.89406578998438E-05
0.84013056,1.80045747756958,2.10978723771404E-05,3.79858220822312E-05,2.03641457119375E-06,1.8003066778183,2.07608882192289E-05,3.73759656985171E-05
0.84025344,1.80039381980896,2.09654681384563E-05,3.77460992658785E-05,1.54071801716782E-06,1.80011594295502,1.69211998581886E-05,3.04601216386535E-05
0.84037632,1.80020225048065,2.09584068215918E-05,3.77293711267186E-05,2.37215635934263E-06,1.80025100708008,1.80374681804096E-05,3.24719702569573E-05
0.8404992,1.80007481575012,2.1093137547723E-05,3.79692256848095E-05,8.50297510623932E-07,1.800537109375,2.23236474994337E-05,4.01945557393368E-05
0.84062208,1.7998833656311,2.09697373065865E-05,3.7743081359779E-05,1.40552106131508E-06,1.80037820339203,1.99573896679794E-05,3.59308493548315E-05
0.84074496,1.80026614665985,2.10693888220703E-05,3.79305074271867E-05,7.21154151506198E-07,1.80045771598816,2.49131899181521E-05,4.48551450180153E-05
0.84086784,1.80045747756958,2.0898412913084E-05,3.76267037986988E-05,1.12713314592838E-06,1.80050539970398,1.99573114514351E-05,3.59332470318829E-05
0.84099072,1.80020225048065,2.1056815967313E-05,3.79065274923138E-05,4.14267833548365E-06,1.80040204524994,1.888582482934E-05,3.40020776489758E-05
0.8411136,1.7998194694519,2.10709404200315E-05,3.79238888076339E-05,7.92012258443719E-07,1.80058479309082,1.89304519153666E-05,3.4085883845146E-05
0.84123648,1.80077648162842,2.09725312743103E-05,3.77668410789945E-05,1.35134905576706E-06,1.80060863494873,1.68766528076958E-05,3.03882467745688E-05
0.84135936,1.80052125453949,2.10762955248356E-05,3.7948318059422E-05,1.95042230188847E-06,1.80041790008545,1.9376864656806E-05,3.48864539756466E-05
0.84148224,1.80007481575012,2.09271292987978E-05,3.76703984167124E-05,7.25888355646021E-07,1.80046558380127,2.14305873669218E-05,3.8585034994789E-05
0.84160512,1.7998194694519,2.10697762668133E-05,3.79217935420062E-05,2.49858339884668E-06,1.80043387413025,1.8171424017055E-05,3.27164473414897E-05
0.841728,1.79994714260101,2.10374910238897E-05,3.78663718559448E-05,1.31363049149513E-06,1.80046558380127,2.13859602808952E-05,3.85046854622928E-05
0.84185088,1.80032992362976,2.10601538128685E-05,3.79152251055526E-05,7.08115635461581E-07,1.80033051967621,1.88410449482035E-05,3.3920108242842E-05
0.84197376,1.80007481575012,2.10324469662737E-05,3.78599780975894E-05,2.34126741815999E-06,1.80025100708008,1.91535800695419E-05,3.44812518093818E-05
0.84209664,1.80013847351074,2.08882465813076E-05,3.76017363151911E-05,5.2208395118214E-07,1.80035436153412,1.91536582860863E-05,3.44833722346896E-05
0.84221952,1.80077648162842,2.11455244425451E-05,3.80783631078341E-05,2.03043850888207E-06,1.80064046382904,2.00912672880804E-05,3.61771488485224E-05
0.8423424,1.80039381980896,2.09249556064606E-05,3.76731607536485E-05,2.1796829514642E-06,1.80072784423828,2.19217818084871E-05,3.9475162897859E-05
0.84246528,1.80007481575012,2.09973659366369E-05,3.77968296196296E-05,1.46233173836663E-06,1.80041003227234,2.259148095618E-05,4.0673928957396E-05
0.84258816,1.7998833656311,2.10146736208117E-05,3.78239614842657E-05,1.92232755580335E-06,1.80038619041443,1.83053780347109E-05,3.29567498240091E-05
0.84271104,1.80020225048065,2.09947284020018E-05,3.77947573175137E-05,7.48162506170047E-07,1.80022716522217,2.41096131503582E-05,4.34027805362724E-05
0.84283392,1.80007481575012,2.10340767807793E-05,3.78629118856352E-05,1.61631032824516E-06,1.80065631866455,1.95108204934513E-05,3.51322822038629E-05
0.8429568,1.80007481575012,2.10162252187729E-05,3.78307777384457E-05,1.43089960147336E-06,1.8002986907959,1.9376864656806E-05,3.48841440733771E-05
0.84307968,1.80032992362976,2.09837853617501E-05,3.77777366977828E-05,1.72496470440819E-06,1.80045771598816,1.91536582860863E-05,3.44853518505846E-05
0.84320256,1.80058515071869,2.09795161936199E-05,3.77754053274943E-05,1.20109575618699E-06,1.80035436153412,2.27254349738359E-05,4.09138359729055E-05
0.84332544,1.80007481575012,2.10281777981436E-05,3.78522932755541E-05,1.29096838463738E-06,1.8002986907959,2.25467774725985E-05,4.05909339655855E-05
0.84344832,1.80039381980896,2.10308935493231E-05,3.78638907712614E-05,1.48716696912743E-06,1.80052924156189,1.63854565471411E-05,2.95024936494692E-05
0.8435712,1.80026614665985,2.09324844036018E-05,3.76840430372897E-05,8.41605185541994E-07,1.80021929740906,2.28146873268997E-05,4.10714403902388E-05
0.84369408,1.80013847351074,2.10957769013476E-05,3.7975319628715E-05,2.60397791862488E-06,1.80057692527771,2.10288762900746E-05,3.78641094124278E-05
0.84381696,1.7998194694519,2.09196005016565E-05,3.76515042760373E-05,2.05643800654798E-06,1.8005450963974,2.13414132304024E-05,3.84261769421916E-05
0.84393984,1.7998194694519,2.10032649192726E-05,3.7802085123763E-05,9.9566148037411E-07,1.80048942565918,2.1118050426594E-05,3.80228264836198E-05
0.84406272,1.80001091957092,2.10541002161335E-05,3.78976102907809E-05,1.29407271742821E-06,1.80058479309082,2.21449881792068E-05,3.98739289586558E-05
0.8441856,1.80013847351074,2.09789723157883E-05,3.77650552003672E-05,1.86551676506497E-06,1.80017948150635,1.89749989658594E-05,3.41584037999443E-05
0.84430848,1.80026614665985,2.10017133213114E-05,3.78086735142121E-05,7.89683952007181E-07,1.80062460899353,2.07162629521918E-05,3.73022128780974E-05
0.84443136,1.80045747756958,2.11573988053715E-05,3.80929968850528E-05,1.33031676341488E-06,1.80024313926697,2.02698483917629E-05,3.64906555012528E-05
0.84455424,1.80026614665985,2.09600366360974E-05,3.77336443887163E-05,1.7872080206871E-06,1.8002986907959,1.94661952264141E-05,3.50449657808907E-05
0.84467712,1.79975581169128,2.09887512028217E-05,3.77746269574208E-05,1.82663404757477E-06,1.80034637451172,2.00019385374617E-05,3.60104175291254E-05
0.8448,1.80032992362976,2.10563503060257E-05,3.79083775383687E-05,1.53466442043282E-06,1.80040204524994,2.0627010599128E-05,3.71369120700622E-05
0.84492288,1.80026614665985,2.10119578696322E-05,3.78271164277418E-05,1.77044421434402E-06,1.80042588710785,1.9376864656806E-05,3.48866087390987E-05
0.84504576,1.80013847351074,2.1039042621851E-05,3.78731900694262E-05,1.29306386043027E-06,1.80065631866455,2.15199161175406E-05,3.87499729341805E-05
0.84516864,1.7998194694519,2.10071448236704E-05,3.78090682512378E-05,2.14398232856183E-06,1.80032253265381,1.96448527276516E-05,3.53670710162568E-05
0.84529152,1.80045747756958,2.10438556678128E-05,3.78885672940085E-05,1.09733082354069E-06,1.80037820339203,1.85285080078756E-05,3.3358321958754E-05
0.8454144,1.80032992362976,2.0928680896759E-05,3.76785304805338E-05,5.63838227662927E-07,1.80056095123291,1.78142618096899E-05,3.20756641895674E-05
0.84553728,1.80013847351074,2.10524704016279E-05,3.78973619324166E-05,2.01802095034509E-06,1.80032253265381,2.20111105591059E-05,3.96270983082925E-05
0.84566016,1.80007481575012,2.09844056371367E-05,3.77735001108946E-05,1.73800322045281E-06,1.80052125453949,1.66086647368502E-05,2.99042538682193E-05
0.84578304,1.79994714260101,2.1008698240621E-05,3.78145463679727E-05,1.2839058172176E-06,1.80043387413025,2.08502169698477E-05,3.75394369154791E-05
0.84590592,1.80020225048065,2.10513826459646E-05,3.78967464149949E-05,2.14444798984914E-06,1.80033051967621,1.70552339113783E-05,3.0705058130871E-05
0.8460288,1.80026614665985,2.09497920877766E-05,3.77152014751866E-05,4.90806996822357E-07,1.80072784423828,2.15199161175406E-05,3.87515121585275E-05
0.84615168,1.79994714260101,2.10849884751951E-05,3.79518647577028E-05,1.25899293834664E-06,1.80023515224457,2.18325294554234E-05,3.93036869880681E-05
0.84627456,1.80013847351074,2.09508780244505E-05,3.77144815856441E-05,1.01195962542988E-06,1.8002986907959,1.75016466528177E-05,3.15081915558402E-05
0.84639744,1.80013847351074,2.09881309274351E-05,3.77815419695567E-05,2.40451981881051E-06,1.8003146648407,1.97787303477526E-05,3.56079382969887E-05
0.84652032,1.80007481575012,2.09335703402758E-05,3.76819927732641E-05,2.57370993494987E-06,1.80046558380127,2.05823853320908E-05,3.70578764229655E-05
0.8466432,1.79994714260101,2.10487451113295E-05,3.78866286184745E-05,1.39954499900341E-06,1.8002986907959,1.852858622442E-05,3.33569895221222E-05
0.84676608,1.80039381980896,2.10671387321781E-05,3.79291463744715E-05,1.08491326500371E-06,1.80044972896576,1.96000728465151E-05,3.52889458442173E-05
0.84688896,1.80001091957092,2.10184771276545E-05,3.78334883425297E-05,1.22057588214375E-06,1.80025899410248,2.27700620598625E-05,4.09920090195391E-05
0.84701184,1.80020225048065,2.09729969355976E-05,3.77556362827867E-05,2.27009877562523E-07,1.80057692527771,1.75016466528177E-05,3.15130611174275E-05
0.84713472,1.80026614665985,2.09801364690065E-05,3.77698294374562E-05,2.38783354689076E-06,1.80064046382904,2.12520826607943E-05,3.82673599796657E-05
0.8472576,1.80045747756958,2.10303514904808E-05,3.78642535969528E-05,7.49171420011407E-07,1.80027484893799,1.94214917428326E-05,3.49640231134783E-05
0.84738048,1.7998833656311,2.09660902328324E-05,3.77365170523957E-05,1.82880717147782E-06,1.80045771598816,1.97787303477526E-05,3.56107676670603E-05
0.84750336,1.80001091957092,2.10871621675324E-05,3.79571221643211E-05,2.21747905015945E-06,1.80049741268158,1.76803059730446E-05,3.18333451598855E-05
0.84762624,1.7998194694519,2.09590270969784E-05,3.77224650299117E-05,1.05565413832664E-06,1.80058479309082,2.21896916627884E-05,3.99544213713909E-05
0.84774912,1.80032992362976,2.09757909033215E-05,3.77633440350506E-05,1.75585353190399E-06,1.80017161369324,1.77249312400818E-05,3.19079180730597E-05
0.847872,1.7998833656311,2.10503749258351E-05,3.78882196693086E-05,1.64712162131764E-06,1.80058479309082,2.29932684305822E-05,4.14013294795616E-05
0.84799488,1.7998194694519,2.10050493478775E-05,3.7805296773108E-05,2.05426476895809E-06,1.80064845085144,1.81267205334734E-05,3.26398512476159E-05
0.84811776,1.7998194694519,2.09443587664282E-05,3.76960646830031E-05,1.24494545161724E-06,1.80025899410248,1.86178367584944E-05,3.35169280752112E-05
0.84824064,1.80052125453949,2.10763737413799E-05,3.79484588899726E-05,1.18658260817028E-06,1.80014777183533,2.17878259718418E-05,3.92213063763469E-05
0.84836352,1.80052125453949,2.0978506654501E-05,3.77722471199271E-05,1.25790643323853E-06,1.80056095123291,1.90643295354676E-05,3.43264873229991E-05
0.8484864,1.80001091957092,2.09405552595854E-05,3.7693228129132E-05,6.91274181008339E-07,1.80013978481293,2.17432007048046E-05,3.91408006378913E-05
0.84860928,1.80001091957092,2.10471152968239E-05,3.78850373597512E-05,1.4228280633688E-06,1.80034637451172,1.91089548025047E-05,3.44027374993977E-05
0.84873216,1.80007481575012,2.10676807910204E-05,3.79234016181784E-05,1.42880412568047E-06,1.80024313926697,2.21003629121697E-05,3.97860267079436E-05
0.84885504,1.79994714260101,2.10093185160076E-05,3.78156628308825E-05,2.34507024288177E-06,1.80051326751709,1.87964178621769E-05,3.38431997426447E-05
0.84897792,1.80045747756958,2.09541376534617E-05,3.77270338241973E-05,2.85372777852899E-07,1.80021131038666,2.30379719141638E-05,4.14732176082478E-05
0.8491008,1.80020225048065,2.11087372008478E-05,3.79999962137709E-05,2.58620525528386E-06,1.8005450963974,1.81713458005106E-05,3.27183275760509E-05
0.84922368,1.80032992362976,2.09438148885965E-05,3.77057766589028E-05,1.66016013736225E-06,1.80041003227234,1.80374681804096E-05,3.24748386688026E-05
0.84934656,1.80039381980896,2.10385005630087E-05,3.78775863916882E-05,6.38344033632166E-07,1.8005530834198,2.16091684706043E-05,3.89084549198846E-05
0.84946944,1.7998833656311,2.10270918614697E-05,3.78463128690564E-05,1.83369661499455E-06,1.80068814754486,2.08948440558743E-05,3.7625098036211E-05
0.84959232,1.79975581169128,2.09670979529619E-05,3.77356563951436E-05,2.15539103010087E-06,1.80027484893799,2.11627539101755E-05,3.80987735987531E-05
0.8497152,1.79956436157227,2.10104044526815E-05,3.78095750752649E-05,1.07241794466972E-06,1.8005450963974,1.87964178621769E-05,3.38437980115791E-05
0.84983808,1.79956436157227,2.10059806704521E-05,3.78016141944215E-05,8.81652056250459E-07,1.80044972896576,2.36629675782751E-05,4.2603983562831E-05
0.84996096,1.80001091957092,2.11163423955441E-05,3.80096468933777E-05,2.39109317590191E-06,1.80051326751709,1.96447763300966E-05,3.53706804197447E-05
0.85008384,1.80032992362976,2.10281777981436E-05,3.78576577294049E-05,7.97289771981013E-07,1.80027484893799,1.87517925951397E-05,3.37583805815316E-05
0.85020672,1.80032992362976,2.09454447031021E-05,3.77087108627272E-05,1.32651382500626E-06,1.80033850669861,2.17432007048046E-05,3.91451214877361E-05
0.8503296,1.80058515071869,2.107466571033E-05,3.79467301343805E-05,9.35125513024104E-07,1.80029082298279,2.06269323825836E-05,3.71344770746518E-05
0.85045248,1.80013847351074,2.10741236514878E-05,3.79363407805658E-05,2.18775448956876E-06,1.80071997642517,1.8662463844521E-05,3.36058714541414E-05
0.85057536,1.79962813854218,2.09973659366369E-05,3.77874505748388E-05,2.21484037865594E-06,1.80050539970398,2.05376818485092E-05,3.69782070656433E-05
0.85069824,1.80020225048065,2.09227055165684E-05,3.76651015570704E-05,2.07584048439458E-06,1.80011594295502,2.00911890715361E-05,3.61664697605957E-05
0.85082112,1.80001091957092,2.10168473131489E-05,3.78305546586228E-05,-3.08811053173486E-07,1.80066430568695,1.71891879290342E-05,3.09519571475569E-05
0.850944,1.80007481575012,2.09195241041016E-05,3.76567084972709E-05,1.2227490060468E-06,1.80028283596039,1.9019702449441E-05,3.42408438648023E-05
0.85106688,1.80032992362976,2.10293419513619E-05,3.78597535892794E-05,2.11146357287362E-06,1.80068016052246,1.9242987036705E-05,3.46504649861856E-05
0.85118976,1.80039381980896,2.10308935493231E-05,3.78638907712614E-05,7.24413780517352E-07,1.80048942565918,2.08055917028105E-05,3.74602478554927E-05
0.85131264,1.80007481575012,2.10563503060257E-05,3.79030058974893E-05,2.13040038943291E-06,1.80027484893799,2.10734251595568E-05,3.79379572957271E-05
0.85143552,1.79975581169128,2.09709014598047E-05,3.77425017786888E-05,1.66714505667187E-06,1.80050539970398,1.99573114514351E-05,3.59332470318829E-05
0.8515584,1.80020225048065,2.09844056371367E-05,3.77761742529723E-05,1.23089807857468E-06,1.80027484893799,1.67426187545061E-05,3.01413154490948E-05
0.85168128,1.80001091957092,2.10714842978632E-05,3.7928901827721E-05,1.05511094261601E-06,1.80052125453949,2.08948440558743E-05,3.76216108328897E-05
0.85180416,1.80032992362976,2.09282152354717E-05,3.7677692136584E-05,2.63703987002373E-06,1.80041003227234,2.09396239370108E-05,3.76999090082042E-05
0.85192704,1.80001091957092,2.11136266443646E-05,3.80047585115998E-05,1.52015127241611E-06,1.80042588710785,2.13859602808952E-05,3.8503836510384E-05
0.85204992,1.79994714260101,2.08978708542418E-05,3.76150629305375E-05,1.6169312857528E-06,1.80011594295502,1.94661952264141E-05,3.50414083757429E-05
0.8521728,1.80001091957092,2.09871213883162E-05,3.77770476693295E-05,1.34871038426354E-06,1.80040204524994,2.09395475394558E-05,3.76996042166446E-05
0.85229568,1.80020225048065,2.09822319447994E-05,3.77722611671349E-05,1.62127741987206E-06,1.80063247680664,2.23236474994337E-05,4.01966846882637E-05
0.85241856,1.80039381980896,2.09773425012827E-05,3.77674777953252E-05,6.14672899246216E-07,1.80036234855652,2.12520826607943E-05,3.82614494509048E-05
0.85254144,1.7998194694519,2.1051460862509E-05,3.78888291207484E-05,9.68730773820425E-07,1.80029082298279,2.15646196011221E-05,3.88225867690149E-05
0.85266432,1.7998194694519,2.10249181691324E-05,3.78410570644376E-05,2.01305374503136E-06,1.80038619041443,2.0627010599128E-05,3.71365850322021E-05
0.8527872,1.80013847351074,2.10011694434797E-05,3.78050131039261E-05,5.23248104400409E-07,1.80058479309082,2.00465638044989E-05,3.60955379401055E-05
0.85291008,1.79994714260101,2.09411773539614E-05,3.76930123409639E-05,2.17269803215459E-06,1.80038619041443,1.7055155694834E-05,3.07058667883471E-05
0.85303296,1.79943680763245,2.10953112400603E-05,3.79596795138269E-05,1.68941915035248E-06,1.80035436153412,2.23682727664709E-05,4.02708174351007E-05
0.85315584,1.80007481575012,2.09039244509768E-05,3.76286279545465E-05,4.06444712552911E-07,1.80043387413025,1.9734026864171E-05,3.55298104392499E-05
0.85327872,1.80001091957092,2.10173893719912E-05,3.78315303704579E-05,1.97587860384374E-06,1.80045771598816,2.4332743123523E-05,4.38100751079047E-05
0.8534016,1.80026614665985,2.10124999284744E-05,3.78280922779251E-05,1.38922291625931E-06,1.80010795593262,2.21896152652334E-05,3.99437029780306E-05
0.85352448,1.80013847351074,2.10011694434797E-05,3.78050131039261E-05,1.33303308302857E-06,1.80032253265381,1.80820934474468E-05,3.25536002709903E-05
0.85364736,1.7998194694519,2.09476966119837E-05,3.770207220242E-05,1.13683449853852E-06,1.80021131038666,2.19664852920687E-05,3.95443152722242E-05
0.85377024,1.80032992362976,2.10124999284744E-05,3.78294323915007E-05,2.17541446545511E-06,1.80086302757263,1.90642513189232E-05,3.43321053486016E-05
0.85389312,1.7998194694519,2.09865011129295E-05,3.77719132987247E-05,2.89330887426331E-06,1.80050539970398,1.75463501363993E-05,3.15922981656835E-05
0.854016,1.80039381980896,2.10508405871224E-05,3.78998032948387E-05,5.07027550611383E-07,1.80044972896576,2.23236474994337E-05,4.01926050898826E-05
0.85413888,1.80007481575012,2.10308935493231E-05,3.78571818308582E-05,6.74588022775424E-07,1.80026698112488,1.60729978233576E-05,2.89356872690827E-05
0.85426176,1.8006489276886,2.0971367121092E-05,3.77620697187583E-05,1.62383855695225E-06,1.80029082298279,2.08502169698477E-05,3.75364542680168E-05
0.85438464,1.80045747756958,2.10752095881617E-05,3.79450186943518E-05,8.22202650851978E-07,1.80037021636963,1.98233574337792E-05,3.56893823122255E-05
0.85450752,1.80020225048065,2.09968238777947E-05,3.77985295977518E-05,2.19807657231286E-06,1.80037820339203,1.83946303877747E-05,3.31172916096022E-05
0.8546304,1.80001091957092,2.09394693229115E-05,3.7691273431261E-05,2.1823993279213E-07,1.80056893825531,2.1118050426594E-05,3.80245056346344E-05
0.85475328,1.80007481575012,2.10303514904808E-05,3.78562060843876E-05,2.86412750938325E-06,1.80025899410248,1.9019626051886E-05,3.42402528643736E-05
0.85487616,1.80052125453949,2.11136266443646E-05,3.80155335335897E-05,6.8157294208504E-07,1.80035436153412,2.0627010599128E-05,3.71359284975505E-05
0.85499904,1.80045747756958,2.09584832191467E-05,3.77348578304293E-05,1.09306233753159E-06,1.80027484893799,1.79482158273458E-05,3.23117215372815E-05
0.85512192,1.79975581169128,2.10216585401213E-05,3.7833852128973E-05,2.53917346526578E-06,1.80091857910156,1.88411213457584E-05,3.39313254826834E-05
0.8552448,1.80020225048065,2.10385005630087E-05,3.78735560602667E-05,5.50334050331003E-07,1.80046558380127,2.26361844397616E-05,4.07556710323685E-05
0.85536768,1.80013847351074,2.10249963856768E-05,3.78479048992811E-05,1.322167690887E-06,1.80075967311859,1.72338150150608E-05,3.10339590931072E-05
0.85549056,1.80026614665985,2.09649260796141E-05,3.77424466883555E-05,1.61041202773049E-06,1.80076766014099,1.80820934474468E-05,3.25616491078096E-05
0.85561344,1.79962813854218,2.10331454582047E-05,3.78518404086357E-05,1.03578599919274E-06,1.80052125453949,2.10734251595568E-05,3.79431499057292E-05
0.85573632,1.7998194694519,2.09692716452992E-05,3.77409033674352E-05,9.48707281622774E-07,1.80051326751709,1.63408312801039E-05,2.94218835220853E-05
0.8558592,1.80032992362976,2.10195630643284E-05,3.78421483663333E-05,1.15786679089069E-06,1.80062460899353,2.33952123380732E-05,4.21259950685636E-05
0.85598208,1.80007481575012,2.10828147828579E-05,3.79506439357469E-05,2.81546590485959E-06,1.80051326751709,1.6430238247267E-05,2.95828619526709E-05
0.85610496,1.80020225048065,2.09757909033215E-05,3.77606659897709E-05,8.69312032136804E-07,1.80035436153412,2.34843864745926E-05,4.22802176174857E-05
0.85622784,1.80013847351074,2.10736579902004E-05,3.79355025257669E-05,1.16384285320237E-06,1.80060076713562,1.96000728465151E-05,3.52919062033491E-05
0.85635072,1.80001091957092,2.09438148885965E-05,3.76990954969458E-05,2.10556527235894E-06,1.80033850669861,1.89303736988222E-05,3.40810807161842E-05
0.8564736,1.80026614665985,2.09908466786146E-05,3.77891106652373E-05,1.37036363412335E-06,1.80029082298279,1.85732114914572E-05,3.34371822013888E-05
0.85659648,1.79962813854218,2.09703575819731E-05,3.773884557981E-05,7.06485820956004E-07,1.8005450963974,1.85732114914572E-05,3.34419048752951E-05
0.85671936,1.7998194694519,2.11103670153534E-05,3.79948495615083E-05,2.0033526197949E-06,1.80043387413025,2.05823071155464E-05,3.70570829385818E-05
0.85684224,1.80026614665985,2.09562331292545E-05,3.77267970641086E-05,2.02562659978867E-07,1.80046558380127,1.73231437656796E-05,3.11897241533476E-05
0.85696512,1.80013847351074,2.10671387321781E-05,3.79237669585822E-05,2.4576052055636E-06,1.80068016052246,1.94215681403875E-05,3.49720324366309E-05
0.857088,1.80007481575012,2.09497920877766E-05,3.77111931324078E-05,1.02065200735524E-06,1.80039405822754,1.87964178621769E-05,3.38409590350253E-05
0.85721088,1.80026614665985,2.0977420717827E-05,3.7764940362545E-05,8.56195924825442E-07,1.80044174194336,1.91982071555685E-05,3.45652535333613E-05
0.85733376,1.80039381980896,2.10919733945047E-05,3.79738585470414E-05,1.18821242267586E-06,1.80005240440369,1.86178367584944E-05,3.35130818219231E-05
0.85745664,1.80032992362976,2.09324844036018E-05,3.76853780477177E-05,1.41576560963586E-06,1.80021929740906,2.16985754377674E-05,3.90621942293551E-05
0.85757952,1.79975581169128,2.10617836273741E-05,3.79060674879509E-05,2.13591079045727E-06,1.80066430568695,2.21449881792068E-05,3.98756897641572E-05
0.8577024,1.80007481575012,2.09903810173273E-05,3.77842562422903E-05,1.56175042320683E-06,1.80052125453949,1.87517925951397E-05,3.37630011282653E-05
0.85782528,1.80052125453949,2.10254620469641E-05,3.78567913020722E-05,9.23716811485065E-07,1.80016362667084,2.11181286431383E-05,3.80160870467332E-05
0.85794816,1.80001091957092,2.09518875635695E-05,3.77136264000473E-05,2.85923806586652E-06,1.80066430568695,1.78142618096899E-05,3.20775053728709E-05
0.85807104,1.7998833656311,2.10232883546269E-05,3.7839467000359E-05,1.83780997531358E-07,1.80063247680664,1.7055155694834E-05,3.07100672411117E-05
0.85819392,1.80001091957092,2.0947152734152E-05,3.77051036553936E-05,5.45367015547527E-07,1.80041003227234,1.79035123437643E-05,3.22336632366249E-05
0.8583168,1.79994714260101,2.11417209357023E-05,3.80539801878854E-05,2.34398385146051E-06,1.80035436153412,1.79035123437643E-05,3.2232666534876E-05
0.85843968,1.80039381980896,2.09379177249502E-05,3.76964976716689E-05,2.05263495445251E-06,1.80032253265381,2.16539483517408E-05,3.89840911385608E-05
0.85856256,1.7998194694519,2.1032601580373E-05,3.78548858175802E-05,1.18440948426723E-06,1.80035436153412,1.90643295354676E-05,3.43225488289027E-05
0.85868544,1.79994714260101,2.10092402994633E-05,3.7815522045237E-05,4.39972325239069E-07,1.80025100708008,2.25467774725985E-05,4.05898588514558E-05
0.85880832,1.80045747756958,2.09854151762556E-05,3.77833476739916E-05,2.64518894255161E-06,1.80056893825531,1.86178367584944E-05,3.35226985648529E-05
0.8589312,1.80045747756958,2.10346970561659E-05,3.78720776031847E-05,1.13357486952737E-06,1.80058479309082,1.85732114914572E-05,3.34426421703775E-05
0.85905408,1.80007481575012,2.09920108318329E-05,3.77871900303361E-05,8.14596830878145E-07,1.80063247680664,1.94661952264141E-05,3.50514633245397E-05
0.85917696,1.80039381980896,2.10406724363565E-05,3.78814966190411E-05,1.99209898710251E-06,1.80049741268158,2.26361844397616E-05,4.07563915167737E-05
0.85929984,1.80045747756958,2.10963189601898E-05,3.79830252210667E-05,1.73745991105534E-06,1.80043387413025,1.94215681403875E-05,3.49672491686825E-05
0.85942272,1.80039381980896,2.09346580959391E-05,3.76906290557423E-05,4.51846688065416E-07,1.80041003227234,1.92875359061873E-05,3.47254731433125E-05
